link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Tran Nhi AB,"Lớp finish em này để lại khá là đẹp luôn. ra nắng có nhũ nhẹ khá ưng, spf cao nên dùng rất yên tâm, mua hàng ở hsk nên được tư vấn kỹ",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Cam),13: 15 | 30/11/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Huyền Phạm,"Xài ok, mình da dầu dùng từ năm cấp 3 đến giờ năm 2 đại học vẫn xài.",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Cam) Đã mua hàng online,23: 28 | 29/11/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Hồng Hoa,"Sản phẩm dạng đặc hơn sữa tí. thấm nhanh vào da, mùi không bị nồng. Sử dụng rất thích. Nếu muốn sử dụng sp chất lượng tốt, giá bình dân, đây là một lựa chọn phù hợp",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh) Đã mua hàng online,23: 53 | 28/11/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Thuy Ngan,"Đang dùng và thấy rất phù hợp với da (dù mình là da dầu), thấm vào da tốt, tạo lớp căng bóng mịn. Sau 3h nếu nhờn dùng thêm giấy thấm dầu là mịn hẳn",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím),17: 21 | 28/11/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Thach Thao Amme,Ok cực thoa xong cảm giác da mịn ẩm mà da cũng sáng hơn nữa. Kiềm dầu khá tốt. Điểm mình thích nhất ở e này là không hề gây bết dính thấm nhanh và k để lại vệt trắng . K hề bị dày nha mọi ng.,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh) Đã mua hàng online,12: 05 | 28/11/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Xuân Diệu,"Mua vì test tại cửa hàng thấy thích quá. Loại màu tím này mình thấy nâng tone ổn hơn mấy màu khác xíu. có mùi hương nhẹ, bà nào mẫn cảm quá thì cân nhắc nha",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Cam),18: 05 | 27/11/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,thuy chi cute,"Kcn này thích hợp dùng hằng ngày kem lên da thấm nhanh lắm. lớp mỏng nhẹ, chống nước, dạng tinh chất nên rất phù hợp cho mùa đông hanh khô",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Hồng),16: 35 | 27/11/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Võ Quyên,Kiềm dầu tốt nâng tone nhẹ,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím) Đã mua hàng online,07: 34 | 11/01/2023,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Nguyễn Lê Yến Trinh,"Sản phẩm tốt. Chất đặc tha lên mỏng nhẹ k nặng mặt, k bí lcl, ẩm da. Nâng tone nhẹ (hầu như rất ít).",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Hồng) Đã mua hàng online,19: 48 | 31/12/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,xuân hiền,"Trc khi mua tui xem review mấy bà xài ổn cho da dầu hỗn hợp, tui quyết mua thử đúng là nó rất ổn nha mấy bà, thấm vào da ngay mà lán mịn không bóng dầu. Tui mới apply lần đầu mà phải vô chấm điểm ngay. Nên mua nha mấy bà",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím) Đã mua hàng online,14: 00 | 22/12/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Diem Le 23,"Sp ok nha. kết cấu thoáng nhẹ, không bóng mặt, kiềm dầu tương đối (da mình là hh dầu). Khi mới apply có mùi hương hoa nhẹ mình không thích tí, nhưng bay nhanh nên cũng ổn",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh),18: 41 | 02/12/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Thu Hà,KCN dạng tinh chất này rất hợp với mấy bạn da khô như tui. Lớp finish trên da mỏng nhẹ mà hơi có nhũ nhẹ thích lắm,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím) Đã mua hàng online,15: 07 | 02/12/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Thanh Trang,"Mình định mua onl mà hôm trước tiện ghé cửa hàng nên mua luôn. chất kem lỏng, thoa lên thấm nhanh, tạo hiệu ứng căng bóng da và lấp lánh nhẹ sau khi thoa. Giá cả cũng khá rẻ",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh),00: 05 | 02/12/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Mỹ An,"Thích loại này sau khi dùng ké của nhỏ bạn. xài ok mà ko mụn ko bí da trộm vía, nâng tông cũng ổn",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Hồng) Đã mua hàng online,21: 52 | 01/12/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Trúc,"kem chống nắng dạng này dễ tán đều trên da mặt, rất mỏng mịn cảm giác nhẹ tênh. mình hay mua ở hasaki vì thấy giá ổn hơn mấy chổ khác",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Hồng) Đã mua hàng online,20: 29 | 01/12/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,An Giang,"sd 2-3 chai rồi... ưng ý . không có chê bài gì với dòng này... kiềm dầu ổn. không bết dính, nâng tone đẹp. ai hổng có nhiều xiền thì có thể tham khảo ạ...",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím) Đã mua hàng online,19: 28 | 01/12/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Bảo Bảo,dùng kcn mn nhớ tẩy trang kĩ là không lo lên mụn đâu nhé. mình dùng tone up này mấy năm nay da rất ổn luôn. chống nắng kĩ nên da mình nâng tone tự nhiên luôn ạ.,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh),17: 17 | 01/12/2022,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Nguyễn Hoàng Kim Anh ⚘️,Tạm à,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím) Đã mua hàng online,13: 43 | 23/09/2024,3.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Trinh,"4.5 sao cho KCN này. Thấm cực nhanh và nâng tone da cực tự nhiên, nhẹ nhàng. Không nhờn dính. Nhà lúc nào cũng dự trữ 2 tuýp.",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh) Đã mua hàng online,19: 03 | 25/08/2024,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,C THỦY,"dùng tạm ổn. xét về giá thì e này thuộc loại bình dân, nâng tông ổn , được cỡ 2-3h là xuống tông. mỗi tội nó có hiệu ứng bling bling nên mk ko thích lắm, nếu bôi dày nhìn mặt như đánh phấn đậm í=))). kiềm dầu ko tốt lắm. kháng nước kém. đi mưa về kem chảy trên mặt như sữa nha",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím) Đã mua hàng online,23: 06 | 31/03/2024,4.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Thủy Giang Thị Thu,em da khô và thường xuyên hoạt động ngoài trời thì nên mua kcn màu nào ạ,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím),18: 33 | 06/03/2024,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,C OANH,Cũng khá là oki trong tam giá,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Hồng) Đã mua hàng online,20: 10 | 17/06/2023,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Thùy Hương,"thấm nhanh,nâng tông,sau khi thoa 2 tiếng có vón nhẹ,nên rửa sạch sau đó thoa lại,không chống nước,không bết,mùi thơm nhẹ,phù hợp với da trung bình,sau 1 tháng dùng không kích ứng,không rát.",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím) Đã mua hàng online,09: 54 | 12/05/2023,4.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Trúc Hồng,kem chống nắng tốt .bôi lên ra nắng da không bị cháy,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím),14: 01 | 01/05/2023,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,C THƯ,"Mình cần Pass lại chai tinh chất chống nắng skin aqua mint green do sử dụng không hợp, mới sử dụng được 2 lần liên hệ sđt hoặc zalo 0971513150 nha mua chính hãng tại hasaki luôn",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh) Đã mua hàng online,10: 29 | 22/03/2023,5.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Linh,"mấy bà muốn nâng tone thì nên mua màu hồng mà loại sữa nha, còn loại này cũng nâng tone nhưng k trắng bằng loại sữa. được cái là cái loại này nó lâu khô và dễ tán hơn loại sữa",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím) Đã mua hàng online,03: 28 | 22/03/2023,4.0
https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-xanh-87613.html,"['93673', '100855', '87613', '74010']",87613,Huynh Nhu,Tốt - Phù hợp với da mình.,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím) Đã mua hàng online,19: 57 | 11/03/2023,5.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Nguyễn Thị Kim Ngọc,"Giao hàng nhanh, đóng gói cẩn thận. Đồ của cocon mình xài rất hợp",Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 30ml Đã mua hàng online,20: 04 | 23/06/2023,5.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Minh Hạnh,"da thường dùng nhanh thấm, mát da.",Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 100ml Đã mua hàng online,12: 52 | 04/04/2023,5.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Nguyễn Quỳnh Như,"kem dưỡng dùng êm, ko lên mụn, mùi hoa hồng dễ chịu, dưỡng ẩm khá tốt cho da thường và khô. Mình mua lần 2",Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 30ml Đã mua hàng online,12: 20 | 02/04/2023,5.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Ngô Thị Thu Hiền,với tầm giá này thì có hơi cao nhưng sản phẩm sài ổn. Phù hợp với những bạn da thường đến khô. Da dầu thì chịu khó đợi đến khi trời lạnh hãy dùng vì dễ đổ dầu lắm.,Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 30ml Đã mua hàng online,10: 38 | 04/01/2023,3.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Cường NC,"Mình sài được mấy ngày, kem thơm, khi bôi xong rất dễ chịu và mát da, sáng thức dậy thấy da khá mềm và mịn.",Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 30ml Đã mua hàng online,09: 18 | 23/07/2022,4.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Kha Gấu,Cảm giác hơi bí da,Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 30ml Đã mua hàng online,22: 34 | 10/12/2021,4.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Parsley,"dạng gel cream mới bôi hơi nhờn nhưng sau đó thấm và sáng sau da mịn, không bị khô tróc vảy nữa. da mình hỗn hợp, chưa biết dùng vào mùa hè thế nào nhưng trong mùa đông này thì ok. hình thức bao bì đẹp",Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 100ml Đã mua hàng online,12: 34 | 01/11/2021,5.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Lê Phan Anh Thư,"Xài kem được vài tháng rồi và mình rất thích, da mềm và mịn hơn.",Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 100ml Đã mua hàng online,05: 10 | 25/06/2021,5.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Ho thi trang,"mùi thơm nhẹ, dễ thấm nhưng dùng tay thoa kem lên 1 xíu thì thấy vón cục, giống như đang tẩy TBC vậy đó",Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 30ml Đã mua hàng online,13: 42 | 27/04/2021,4.0
https://hasaki.vn/san-pham/kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml-90741.html,"['90741', '92993']",90741,Huyền Trân,"Kem xài bị rít mặt. Nhưng mùi dễ chịu. Xài cũng ok, K có dấu hiệu dị ứng.",Kem Dưỡng Cocoon Dưỡng Ẩm Dạng Thạch Từ Hoa Hồng 30ml Đã mua hàng online,21: 45 | 22/11/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Phúc Nguyễn,Tuyệt,Nước Tẩy Trang Chiết Xuất Cây Phỉ DERLADIE 500ml Đã mua hàng online,18: 23 | 16/10/2019,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Vũ Hải Yến,Hóng em này lâu lắm rồi. Giờ Hasaki bán em này thì quá tốt,Nước Tẩy Trang Chiết Xuất Cây Phỉ DERLADIE 500ml Đã mua hàng online,12: 01 | 21/09/2019,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Tammy Nguyen,Chưa bao giờ viết đánh giá cho cái gì nhưng phải viết cho chai tẩy trang này. Sài rất ok. Bao các kiểu makeup,Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml Đã mua hàng online,01: 17 | 28/11/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Phương Đinh,"Tẩy trang tốt, sạch da, dù makeup đậm thì mình tẩy vẫn không có bị khô ráp, ban đầu dùng không quen bị sợ vì bọt quá nhiều nhưng nhờ vậy nên mình có tẩy trang nhiều lần da cũng ko bị tổn thương, nói chung mê lắm ạ",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml,11: 04 | 26/11/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,hằng,"Mới mua mà dùng không quen, mùi thì thích nhưng nó cứ bọt bọt, nhờn nhờn như xà bông. Mình thích dùng không bọt và lau xong da không dính dính. Bạn nào hợp loại này mình để lại giá 50% thôi. Mới mua xài thử 1 lần à.",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml Đã mua hàng online,13: 02 | 23/09/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Anh Thi,"Mùi nhẹ, sài thích cực kì",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml,11: 46 | 02/09/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Bắc Miêu,"Cực đề cử cho mọi loại da, mê ẻm thiệt sự. Tui xài ẻm cũng là chai thứ 3 rồi, chắc chắn đi theo ẻm cả đời vì độ lành tính và cực sạch da dịu nhẹ",Nước Tẩy Trang Chiết Xuất Cây Phỉ DERLADIE 500ml Đã mua hàng online,00: 32 | 03/08/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Hạ Nhung,"Có một chút mùi nhẹ của hương liệu, và khi tẩy trang để lại cảm giác kin kít trên da vì sạch sâu. Khuyên rằng các bạn sau khi dùng hãy rửa sạch nó bằng nước, và thực hiện các step skincare khác. Hàng đóng gói đẹp, giao hàng rất nhanh. Đặt từ 11h sáng tại Gò Vấp nhưng chiều ấy đã lấy được hàng vì cần gấp. Cảm ơn Hasaki vì đã thực hiện các thao tác giao hàng và gói hàng cũng như chất lượng được tuyệt vời như vậy.",Nước Tẩy Trang Chiết Xuất Cây Phỉ DERLADIE 500ml Đã mua hàng online,02: 36 | 11/07/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Bắp,"Khi lau lên mặt cảm giác rất mịn như có bọt bông, ko hề rát. Mùi rất ưng giống như mùi kem nghệ thái dương heheee. Hasaki có tem chống hàng giả.",Nước Tẩy Trang Chiết Xuất Cây Phỉ DERLADIE 500ml Đã mua hàng online,21: 41 | 13/06/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Vũ Thị Thuần,"shop đóng gói cẩn thận, nv giao hàng lịch sự. Mik test thử thấy ok và tẩy trang mọi thứ rất sạch lun.",Nước Tẩy Trang Chiết Xuất Cây Phỉ DERLADIE 500ml Đã mua hàng online,00: 05 | 26/05/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Anh Nguyễn,"Da tui hỗn hợp thiên dầu, dùng thích lắm. Tẩy trang có mùi khá thơm không có mùi cồn, có bọt nên tẩy trang sạch lắm mn. Kiềm dầu và mụn đầu đen ngay mũi ít hẳn. nóic hung là em này siêu yêu, giá lại ổn nữa",Nước Tẩy Trang Chiết Xuất Cây Phỉ DERLADIE 500ml Đã mua hàng online,00: 41 | 09/05/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Phương Thảo,"Xài ổn mùi dễ chịu, bạn nào da nhạy cảm, dễ kích ứng cũng xài được nha. Mình vừa khui chai thứ 4 xong.",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml Đã mua hàng online,05: 36 | 18/02/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Xuân Maii,"Tẩy trang giá rẻ, tẩy siêu sạch mà không gây khô da, cực thích mùi của chai tẩy trang này luôn, nhất định dùng hết sẽ mua lại",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml,10: 50 | 23/01/2021,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Thảo Nguyên,"Tẩy trang siêu sạch, tẩy sạch được cả lớp make up siêu dày như kẻ mắt và mascara. Săn được deal chỉ 279k cho chai 500ml.",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml,16: 59 | 22/01/2021,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Hồ thị liễu,"Nước tẩy trang tốt, có bọt nhưng k hề rít, ngứa, mùi thoang thoảng dễ chịu. Da mình khô cực nhạy cảm dễ mụn mà dùng em này vẫn êm. Tẩy trang sạch sâu nhưng k gây căng da, chỉ có điều là hơi hao nhé, vì miếng bông mau khô nên phải lau nhanh tay. Mình mua đợt sale cách đây 2 tuần được giá 279k tặng khăn mặt nhưng k sài, mình thíc btt hơn, ai mún đổi thì lh nha",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml Đã mua hàng online,11: 37 | 13/01/2021,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,huy nguyen anh,"Đánh giá cao về độ làm sạch của em này, mình là con trai ko makeup nhưng từ hồi dùng tt mới biết da bth bẩn :))) dùng hơn 2 tuần da đỡ đổ dầu hẳn nên mụn ít lên hẳn luôn. Sp có mùi nhưng nhẹ dịu nên bạn nào ko thích sp có mùi mình nghĩ dùng vẫn ok, nchung đáng tiền",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml,09: 39 | 11/01/2021,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Hoàng Minh Cảnh,"Phiên bản mới mùi cực kỳ dễ chịu, ít bọt hơn xíu. Cái mình thích nhất vẫn là bọt giúp da hạn chế ma sát gây khô và tổn thương da. Highly recomend cho mấy bạn da yếu, da mun và da nhạy cảm",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml,08: 17 | 08/01/2021,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,SanJi Phương,"Tẩy trang thực sự tốt, mình đã phải mua đến chai thứ 2 để dùng dù 1 chai dùng 3 tháng chưa hết :)))) Thực sự thích nhất khoản tạo bọt của nó vì mình thấy da không hề bị khô ráp luôn. Mùi sản phẩm cũng ok với mình, đáng tiền ạ",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml Đã mua hàng online,23: 43 | 01/01/2021,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Park Min Hee,"Về khả năng làm sạch em này được đánh 9.5/10, khả năng làm sạch sâu, mình thì không makeup nhưng thấy sạch lớp kcn, nhẹ dịu, không gây rát da. Mùi em này khá đặc trưng, mình cứ nghe mùi thơm thoang thoảng. Đánh giá 9/10 chắc chắn sẽ mua lại vì mình khá ưng",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml,10: 01 | 28/12/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Thảo Ngọc Nguyễn Trần,"Khả năng làm sạch khá tốt, tẩy được cả son lì, eyeliner và mascara chống nước. Sau hơn 1 tháng sử dụng, da mình cảm giác sạch hơn, đỡ mụn hẳn, các nốt mụn đỏ, mụn viêm đỡ sưng hẳn, khả năng làm dịu da của ẻm khá tốt đấy. Em này không hề làm da bị nhờn rít sau khi dùng, nên không cần rửa lại với nước cũng được, lấy cớ đấy nên hôm nào làm biếng mình chỉ dùng ẻm rồi đi ngủ luôn. Ẻm giúp da mình giảm mụn đáng kể đấy",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml,14: 49 | 17/12/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Đỗ Phúc,,Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml Đã mua hàng online,10: 57 | 17/12/2020,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-80605.html,"['98361', '80605']",80605,Võ Thị Thu Hương,"Tẩy trang sạch, phù hợp với cả da nhạy cảm, mình xài cũng đc 2 năm rồi",Nước Tẩy Trang Derladie Chiết Xuất Cây Phỉ 500ml Đã mua hàng online,06: 31 | 15/12/2020,5.0
